32
100*(x2-x1^2)^2+(1-x1)^2+100*(x3-x2^2)^2+(1-x2)^2+100*(x4-x3^2)^2+(1-x3)^2+100*(x5-x4^2)^2+(1-x4)^2+100*(x6-x5^2)^2+(1-x5)^2+100*(x7-x6^2)^2+(1-x6)^2+100*(x8-x7^2)^2+(1-x7)^2+100*(x9-x8^2)^2+(1-x8)^2+100*(x10-x9^2)^2+(1-x9)^2+100*(x11-x10^2)^2+(1-x10)^2+100*(x12-x11^2)^2+(1-x11)^2+100*(x13-x12^2)^2+(1-x12)^2+100*(x14-x13^2)^2+(1-x13)^2+100*(x15-x14^2)^2+(1-x14)^2+100*(x16-x15^2)^2+(1-x15)^2+100*(x17-x16^2)^2+(1-x16)^2+100*(x18-x17^2)^2+(1-x17)^2+100*(x19-x18^2)^2+(1-x18)^2+100*(x20-x19^2)^2+(1-x19)^2+100*(x21-x20^2)^2+(1-x20)^2+100*(x22-x21^2)^2+(1-x21)^2+100*(x23-x22^2)^2+(1-x22)^2+100*(x24-x23^2)^2+(1-x23)^2+100*(x25-x24^2)^2+(1-x24)^2+100*(x26-x25^2)^2+(1-x25)^2+100*(x27-x26^2)^2+(1-x26)^2+100*(x28-x27^2)^2+(1-x27)^2+100*(x29-x28^2)^2+(1-x28)^2+100*(x30-x29^2)^2+(1-x29)^2+100*(x31-x30^2)^2+(1-x30)^2+100*(x32-x31^2)^2+(1-x31)^2+0
#Iteração 	| Newton Padrão 	| Newton Inexato
0 		| 3.19331000000000e-01	| 3.19331000000000e-01	| 
1 		| 3.52208248906757e-04	| 3.11056407284393e-04	| 
2 		| 1.00780165369504e-06	| 8.24807622263218e-05	| 
3 		| 1.43382132310719e-12	| 5.96046392835758e-05	| 
4 		| 1.23453708517983e-22	| 3.15728145971680e-05	| 
5 		| 8.07115639605893e-28	| 9.63813838482932e-06	| 
6 		| 1.51877910968008e-27	| 2.68948411641855e-07	| 
7 		| 4.95244411107417e-28	| 3.36324392434017e-06	| 
8 		| 1.14614093957626e-27	| 1.36444194131476e-05	| 
9 		| 2.99791795887270e-28	| 2.40137293301349e-05	| 
10 		| 1.41748443906901e-28	| 2.90048677384471e-05	| 
11 		| 8.09198725433742e-29	| 2.67949969592316e-05	| 
12 		| 1.13793185578131e-28	| 1.91838026494097e-05	| 
13 		| 1.34642532784089e-27	| 9.99164991311788e-06	| 
14 		| 1.60192997947100e-27	| 2.93909697515865e-06	| 
15 		| 6.94283878256019e-28	| 5.68323865430960e-08	| 
16 		| 8.57886234427850e-29	| 1.19215960262490e-06	| 
17 		| 6.64122274582939e-29	| 4.56487250748613e-06	| 
18 		| 8.20760468075857e-28	| 7.88785210008667e-06	| 
19 		| 7.58169285627256e-29	| 9.44660268238223e-06	| 
20 		| 1.73487769390402e-28	| 8.69341408144616e-06	| 
21 		| 6.61533824737683e-29	| 6.21697099628150e-06	| 
22 		| 5.81008382646915e-28	| 3.23899122015350e-06	| 
23 		| 7.32408046691133e-29	| 9.52915461548091e-07	| 
24 		| 9.08422636168572e-29	| 2.31062410045698e-08	| 
25 		| 1.05015875412383e-27	| 3.53268725317987e-07	| 
26 		| 9.96762731601686e-28	| 1.40002716077240e-06	| 
27 		| 8.34898334611611e-28	| 2.44588036770790e-06	| 
28 		| 2.04610797291700e-28	| 2.94443087719788e-06	| 
29 		| 1.71465080725606e-27	| 2.71642149566656e-06	| 
30 		| 1.47467685469753e-28	| 1.94454103930915e-06	| 
31 		| 4.58500749256418e-28	| 1.01343098263337e-06	| 
32 		| 3.21263603651254e-28	| 2.98450001958779e-07	| 
33 		| 1.20364150399592e-27	| 7.37535499688796e-09	| 
34 		| 2.76150620633928e-28	| 1.09191405928464e-07	| 
35 		| 1.97782220080882e-28	| 4.34349951199475e-07	| 
36 		| 7.26146463255947e-28	| 7.60041854924481e-07	| 
37 		| 5.13412863830803e-28	| 9.16636902456802e-07	| 
38 		| 9.24692892338762e-28	| 8.47828092507068e-07	| 
39 		| 7.12563264544169e-29	| 6.09190808484446e-07	| 
40 		| 8.29672131114559e-28	| 3.19404539822212e-07	| 
41 		| 7.69878939689131e-29	| 9.53257952538867e-08	| 
42 		| 1.48848192053888e-27	| 2.72174057590887e-09	| 
43 		| 9.27244364329083e-28	| 4.16025550988182e-08	| 
44 		| 7.69755680172692e-29	| 1.64954413632998e-07	| 
45 		| 4.04315865829056e-28	| 2.88251877529226e-07	| 
46 		| 1.35903477637277e-27	| 3.47184373071525e-07	| 
47 		| 9.05131607079603e-28	| 3.20576629859390e-07	| 
48 		| 8.51871170025568e-28	| 2.29792302077319e-07	| 
49 		| 2.12696621570216e-28	| 1.20023665675312e-07	| 
50 		| 9.18135486064125e-28	| 4.53700681048598e-08	| 
Tempo total 	| 4.04175760000944e+01	| 2.88314099982381e+00	|
Tempo SL 	| 1.34635860007256e+01	| 2.67791199870408e+00	|
#

