50
100*(x2-x1^2)^2+(1-x1)^2+100*(x3-x2^2)^2+(1-x2)^2+100*(x4-x3^2)^2+(1-x3)^2+100*(x5-x4^2)^2+(1-x4)^2+100*(x6-x5^2)^2+(1-x5)^2+100*(x7-x6^2)^2+(1-x6)^2+100*(x8-x7^2)^2+(1-x7)^2+100*(x9-x8^2)^2+(1-x8)^2+100*(x10-x9^2)^2+(1-x9)^2+100*(x11-x10^2)^2+(1-x10)^2+100*(x12-x11^2)^2+(1-x11)^2+100*(x13-x12^2)^2+(1-x12)^2+100*(x14-x13^2)^2+(1-x13)^2+100*(x15-x14^2)^2+(1-x14)^2+100*(x16-x15^2)^2+(1-x15)^2+100*(x17-x16^2)^2+(1-x16)^2+100*(x18-x17^2)^2+(1-x17)^2+100*(x19-x18^2)^2+(1-x18)^2+100*(x20-x19^2)^2+(1-x19)^2+100*(x21-x20^2)^2+(1-x20)^2+100*(x22-x21^2)^2+(1-x21)^2+100*(x23-x22^2)^2+(1-x22)^2+100*(x24-x23^2)^2+(1-x23)^2+100*(x25-x24^2)^2+(1-x24)^2+100*(x26-x25^2)^2+(1-x25)^2+100*(x27-x26^2)^2+(1-x26)^2+100*(x28-x27^2)^2+(1-x27)^2+100*(x29-x28^2)^2+(1-x28)^2+100*(x30-x29^2)^2+(1-x29)^2+100*(x31-x30^2)^2+(1-x30)^2+100*(x32-x31^2)^2+(1-x31)^2+100*(x33-x32^2)^2+(1-x32)^2+100*(x34-x33^2)^2+(1-x33)^2+100*(x35-x34^2)^2+(1-x34)^2+100*(x36-x35^2)^2+(1-x35)^2+100*(x37-x36^2)^2+(1-x36)^2+100*(x38-x37^2)^2+(1-x37)^2+100*(x39-x38^2)^2+(1-x38)^2+100*(x40-x39^2)^2+(1-x39)^2+100*(x41-x40^2)^2+(1-x40)^2+100*(x42-x41^2)^2+(1-x41)^2+100*(x43-x42^2)^2+(1-x42)^2+100*(x44-x43^2)^2+(1-x43)^2+100*(x45-x44^2)^2+(1-x44)^2+100*(x46-x45^2)^2+(1-x45)^2+100*(x47-x46^2)^2+(1-x46)^2+100*(x48-x47^2)^2+(1-x47)^2+100*(x49-x48^2)^2+(1-x48)^2+100*(x50-x49^2)^2+(1-x49)^2+0
#Iteração 	| Newton Padrão 	| Newton Inexato
0 		| 5.04749000000000e-01	| 5.04749000000000e-01	| 
1 		| 4.98874682064724e-04	| 4.57722846240584e-04	| 
2 		| 1.00790565716595e-06	| 8.24808662463483e-05	| 
3 		| 1.43382128541396e-12	| 5.96046392894838e-05	| 
4 		| 1.23484502825078e-22	| 3.15728145894530e-05	| 
5 		| 1.81635223427138e-28	| 9.63813837518136e-06	| 
6 		| 1.62591628137038e-28	| 2.68948409434354e-07	| 
7 		| 6.84583354312110e-29	| 3.36324393317557e-06	| 
8 		| 2.53668084835132e-28	| 1.36444194305543e-05	| 
9 		| 7.52622607387422e-29	| 2.40137293500538e-05	| 
10 		| 6.98018641604155e-29	| 2.90048677546559e-05	| 
11 		| 4.96316768900460e-28	| 2.67949969681855e-05	| 
12 		| 1.04696633264801e-28	| 1.91838026511468e-05	| 
13 		| 2.04401256113749e-28	| 9.99164991053612e-06	| 
14 		| 1.28707587067466e-28	| 2.93909697209815e-06	| 
15 		| 1.31609116084481e-27	| 5.68323859663521e-08	| 
16 		| 8.05747458973399e-29	| 1.19215960557956e-06	| 
17 		| 7.49417859959961e-29	| 4.56487251312655e-06	| 
18 		| 3.91891306571823e-28	| 7.88785210644874e-06	| 
19 		| 4.11896326090161e-28	| 9.44660268752599e-06	| 
20 		| 1.97634308661156e-28	| 8.69341408426678e-06	| 
21 		| 8.73416933499388e-29	| 6.21697099682176e-06	| 
22 		| 1.19491473023190e-27	| 3.23899121933150e-06	| 
23 		| 9.67833723093028e-29	| 9.52915460572327e-07	| 
24 		| 1.75743418541268e-28	| 2.31062407710043e-08	| 
25 		| 1.03165750070603e-27	| 3.53268726411289e-07	| 
26 		| 1.08320463048160e-28	| 1.40002716300555e-06	| 
27 		| 1.87761221394247e-28	| 2.44588037037682e-06	| 
28 		| 9.32704760907383e-28	| 2.94443087950161e-06	| 
29 		| 1.56784872317513e-27	| 2.71642149709935e-06	| 
30 		| 9.62656823402515e-29	| 1.94454103980353e-06	| 
31 		| 1.35277319293759e-27	| 1.01343098249803e-06	| 
32 		| 1.90990620724995e-28	| 2.98450001660724e-07	| 
33 		| 1.04542558869249e-27	| 7.37535491497880e-09	| 
34 		| 9.23830075723666e-29	| 1.09191406326639e-07	| 
35 		| 8.95603646458729e-29	| 4.34349952041711e-07	| 
